mode,received_at,frame_start_seq,frame_span_ms,anchors_used,x_m,y_m,reference_error_cm
rolling,1785525870.5323782,,25.437116622924805,3,1.5050715000000006,1.548416,4.8680891202298335
rolling,1785525870.5410545,,34.113407135009766,4,1.5233916666666674,1.5117756666666664,2.6188478285095442
coherent,1785525870.5563958,340,34.99960899353027,4,1.5229243333333335,1.5113083333333335,2.5561757794712956
rolling,1785525870.5563958,,34.99960899353027,4,1.5229243333333335,1.5113083333333335,2.5561757794712956
rolling,1785525870.5719845,,39.606332778930664,4,1.5147322222222226,1.5031162222222219,1.5058194199279622
rolling,1785525870.58468,,43.625593185424805,4,1.5181023333333339,1.5014311666666662,1.8158819073356824
rolling,1785525870.5919633,,35.567522048950195,4,1.5137483333333335,1.5101391666666666,1.708272139147891
coherent,1785525870.6066465,341,34.66200828552246,4,1.5052603333333336,1.501651166666666,0.5513388988534209
rolling,1785525870.6066465,,34.66200828552246,4,1.5052603333333336,1.501651166666666,0.5513388988534209
rolling,1785525870.6211886,,36.50856018066406,4,1.5057404444444442,1.502131277777778,0.6123319964349467
rolling,1785525870.6328585,,40.89522361755371,4,1.4951119999999998,1.5074455000000002,0.8906627546383952
rolling,1785525870.641183,,34.53636169433594,4,1.4917504444444443,1.514168611111111,1.6395264794509992
coherent,1785525870.6581516,342,36.96298599243164,4,1.5011726666666667,1.5235908333333328,2.36199611445954
rolling,1785525870.6581516,,36.96298599243164,4,1.5011726666666667,1.5235908333333328,2.36199611445954
rolling,1785525870.6730826,,40.22407531738281,4,1.511791333333333,1.5342095,3.618460213996792
rolling,1785525870.6839974,,42.81449317932129,4,1.527693666666666,1.5262583333333335,3.8163323268406066
rolling,1785525870.711132,,69.94915008544922,4,1.5237109444444443,1.5222756111111109,3.253324049062699
rolling,1785525870.7312245,,90.0416374206543,4,1.5222566111111109,1.5208212777777776,3.0477571203273426
rolling,1785525870.741323,,100.14009475708008,4,1.519383277777778,1.522257944444444,2.951486995232162
rolling,1785525870.7529688,,41.83673858642578,4,1.5246755,1.5116735000000001,2.729745230786211
rolling,1785525870.791005,,79.87284660339355,4,1.5097645000000004,1.4967625,1.0287218598824845
rolling,1785525870.803598,,92.46587753295898,4,1.5059209444444444,1.498684277777778,0.6065369574910107
rolling,1785525870.831075,,78.10616493225098,4,1.506391166666667,1.4991545,0.6446850518750593
rolling,1785525870.8599694,,107.00058937072754,4,1.5159867222222225,1.5087500555555553,1.8224674472697937
rolling,1785525870.8649108,,111.94205284118652,4,1.5174297222222224,1.5080285555555553,1.918991717158962
rolling,1785525870.8709872,,39.91222381591797,4,1.513095722222222,1.5166965555555556,2.1219634962490677
coherent,1785525870.8810308,346,21.061420440673828,4,1.5055188333333336,1.5091196666666664,1.065954227311006
rolling,1785525870.8810308,,21.061420440673828,4,1.5055188333333336,1.5091196666666664,1.065954227311006
rolling,1785525870.9036613,,38.750410079956055,4,1.5016699444444452,1.5052707777777774,0.5528997452544684
rolling,1785525870.9093883,,38.401126861572266,4,1.4910415000000006,1.5105849999999996,1.3867117481653557
rolling,1785525870.9223285,,41.29767417907715,4,1.4874573333333339,1.5177533333333333,2.17370497435954
coherent,1785525870.9311676,347,27.506351470947266,4,1.4943287222222221,1.5246247222222222,2.5269355673509413
rolling,1785525870.9311676,,27.506351470947266,4,1.4943287222222221,1.5246247222222222,2.5269355673509413
rolling,1785525870.9550512,,45.662879943847656,4,1.5044623888888884,1.5347583888888894,3.5043665800639965
rolling,1785525870.9616156,,39.28709030151367,4,1.4976428333333334,1.538168166666667,3.8240883637658083
rolling,1785525870.9712508,,40.08316993713379,4,1.4959787777777782,1.5414962777777774,4.169066199487547
